lr-AdamW,step,train_loss_phi,train_loss_psi,train_loss_omega,train_loss_tau,train_loss_CA:C:1N,train_loss_C:1N:1CA,train_loss_A,train_loss_R,train_loss_N,train_loss_D,train_loss_C,train_loss_Q,train_loss_E,train_loss_G,train_loss_H,train_loss_I,train_loss_L,train_loss_K,train_loss_M,train_loss_F,train_loss_P,train_loss_S,train_loss_T,train_loss_W,train_loss_Y,train_loss_V,train_loss_-,train_loss,epoch,val_loss_phi,val_loss_psi,val_loss_omega,val_loss_tau,val_loss_CA:C:1N,val_loss_C:1N:1CA,val_loss_A,val_loss_R,val_loss_N,val_loss_D,val_loss_C,val_loss_Q,val_loss_E,val_loss_G,val_loss_H,val_loss_I,val_loss_L,val_loss_K,val_loss_M,val_loss_F,val_loss_P,val_loss_S,val_loss_T,val_loss_W,val_loss_Y,val_loss_V,val_loss_-,val_loss
3.825e-05,286875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,286999,0.19757431745529175,0.24294167757034302,0.05758163705468178,0.030536778271198273,0.013088956475257874,0.02447623759508133,0.02936563268303871,0.015071702189743519,0.024048618972301483,0.022356679663062096,0.010050956159830093,0.017091866582632065,0.030999472364783287,0.023695098236203194,0.010115598328411579,0.021873628720641136,0.04535376653075218,0.0292814914137125,0.011103197000920773,0.015217576175928116,0.0160002913326025,0.02307088114321232,0.030124029144644737,0.012555918656289577,0.02009592205286026,0.02821812406182289,0.004712445195764303,0.0372815765440464,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,287199,0.26286134123802185,0.3204897344112396,0.057241857051849365,0.03376680612564087,0.0162259042263031,0.02400732785463333,0.022794097661972046,0.024228746071457863,0.015717651695013046,0.018207110464572906,0.00876845233142376,0.025127580389380455,0.02011246234178543,0.02098751999437809,0.01646970771253109,0.019845042377710342,0.034181442111730576,0.013674452900886536,0.008853957056999207,0.018245333805680275,0.018924763426184654,0.014510635286569595,0.019870620220899582,0.009806767106056213,0.019161250442266464,0.02577112801373005,0.005042067728936672,0.040551621466875076,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,287249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765,0.22940661013126373,0.2905395030975342,0.06474456936120987,0.02914794161915779,0.015223524533212185,0.01898835226893425,0.023511650040745735,0.016327615827322006,0.015242274850606918,0.019810158759355545,0.006909385789185762,0.014817400835454464,0.023754512891173363,0.015649020671844482,0.008738549426198006,0.020128417760133743,0.026922857388854027,0.020225366577506065,0.007714347913861275,0.014573623426258564,0.012280800379812717,0.020463626831769943,0.01678570732474327,0.006900354288518429,0.012775138020515442,0.020739998668432236,0.0008044770220294595,0.03604170307517052
3.83e-05,287250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,287399,0.19954140484333038,0.24270163476467133,0.05454660952091217,0.012828977778553963,0.00974305346608162,0.011125248856842518,0.028081463649868965,0.021460266783833504,0.01657257415354252,0.02144303172826767,0.012662054039537907,0.015600830316543579,0.025273501873016357,0.017518311738967896,0.010583705268800259,0.026464516296982765,0.02664087526500225,0.032537270337343216,0.009867317043244839,0.01683839224278927,0.016188330948352814,0.01686016470193863,0.02539452351629734,0.005896689370274544,0.010405843146145344,0.027768641710281372,0.0047009228728711605,0.03404615446925163,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,287599,0.25449731945991516,0.2869178056716919,0.060633886605501175,0.04035361111164093,0.016513030976057053,0.025668585672974586,0.03369564935564995,0.024778060615062714,0.02497078664600849,0.01941363327205181,0.011338704265654087,0.019130978733301163,0.041022609919309616,0.02201988734304905,0.029136700555682182,0.02549629844725132,0.034269243478775024,0.031053172424435616,0.008266466669738293,0.01753220334649086,0.02385912649333477,0.023426026105880737,0.021891137585043907,0.012771022506058216,0.019976306706666946,0.02790868654847145,0.006364720407873392,0.043070580810308456,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,287624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766,0.23306867480278015,0.28526633977890015,0.06221491098403931,0.029667308554053307,0.014509270898997784,0.01937117986381054,0.02293144166469574,0.01685522310435772,0.01372977439314127,0.01826976239681244,0.0068389480002224445,0.014378689229488373,0.02236976847052574,0.01789166033267975,0.009482700377702713,0.019304821267724037,0.02829103171825409,0.019425682723522186,0.007662277203053236,0.014297249726951122,0.012358620762825012,0.019455838948488235,0.016486680135130882,0.006019454915076494,0.012081878259778023,0.02127198688685894,0.0010154247283935547,0.03572283312678337
3.8350000000000004e-05,287625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,287799,0.24911409616470337,0.299265593290329,0.06418862193822861,0.02062070369720459,0.015429890714585781,0.023168345913290977,0.024977706372737885,0.01432385016232729,0.017715774476528168,0.0182842668145895,0.011480596847832203,0.016132421791553497,0.02324730157852173,0.02451731078326702,0.014420105144381523,0.02068443037569523,0.025486109778285027,0.01436630543321371,0.006122450809925795,0.016221312806010246,0.015526753850281239,0.025883594527840614,0.023087285459041595,0.011421645991504192,0.013459240086376667,0.017615923658013344,0.005200330633670092,0.03822081536054611,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,287999,0.22806352376937866,0.3111191689968109,0.060536760836839676,0.053755100816488266,0.027517803013324738,0.027857406064867973,0.026273347437381744,0.016571341082453728,0.034622740000486374,0.018225818872451782,0.014111288823187351,0.03062579780817032,0.029853159561753273,0.02046622708439827,0.013206768780946732,0.023343149572610855,0.03531062230467796,0.032702818512916565,0.0111106988042593,0.03031192533671856,0.016329802572727203,0.024104692041873932,0.035794321447610855,0.00636911578476429,0.023053186014294624,0.029492786154150963,0.005582901183515787,0.04393749311566353,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,287999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,0.22953547537326813,0.2883327603340149,0.06587634980678558,0.030651405453681946,0.015338207595050335,0.021539166569709778,0.023403216153383255,0.018725667148828506,0.015124611556529999,0.018339764326810837,0.007659787777811289,0.01384891476482153,0.02197476662695408,0.016138914972543716,0.01006222888827324,0.020130669698119164,0.02641349285840988,0.018852433189749718,0.006929249037057161,0.014104288071393967,0.013190854340791702,0.019393831491470337,0.016789590939879417,0.006542105693370104,0.012461243197321892,0.021884383633732796,0.0010217272210866213,0.0360838919878006
3.8400000000000005e-05,288000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288199,0.24518680572509766,0.29847288131713867,0.056910205632448196,0.024055952206254005,0.015381325967609882,0.02315460331737995,0.03867431730031967,0.02520429715514183,0.01451119128614664,0.01775146648287773,0.013861464336514473,0.021689681336283684,0.0259291622787714,0.026889177039265633,0.010951737873256207,0.024567963555455208,0.030260546132922173,0.033746831119060516,0.0064773596823215485,0.024297595024108887,0.019187629222869873,0.02771967463195324,0.02677858993411064,0.0063729723915457726,0.019088122993707657,0.024951497092843056,0.005163090769201517,0.04100874811410904,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768,0.23598729074001312,0.2888869345188141,0.06521601974964142,0.029995229095220566,0.01542473491281271,0.02055131085216999,0.024724196642637253,0.017353931441903114,0.014884715899825096,0.019661881029605865,0.006722650956362486,0.01376018300652504,0.023874836042523384,0.01629061810672283,0.009948041290044785,0.0189581960439682,0.026635674759745598,0.018567167222499847,0.006769393105059862,0.014673400670289993,0.012664275243878365,0.01977328397333622,0.017399601638317108,0.006101037375628948,0.013376767747104168,0.02242523804306984,0.000901116814929992,0.03635287657380104
3.845e-05,288375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288399,0.27265286445617676,0.29344838857650757,0.060139723122119904,0.04366449639201164,0.027071626856923103,0.03226636350154877,0.031745944172143936,0.03193408250808716,0.02785404585301876,0.025559134781360626,0.013854905031621456,0.020474616438150406,0.019058294594287872,0.019857142120599747,0.013105344958603382,0.035474129021167755,0.03392139822244644,0.030801035463809967,0.013720335438847542,0.0206352099776268,0.02680421993136406,0.030770374462008476,0.03726612403988838,0.0099263284355402,0.0197967067360878,0.03221732750535011,0.005176635924726725,0.04552580788731575,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288599,0.2411462515592575,0.282119482755661,0.07192505896091461,0.03446853160858154,0.019014107063412666,0.022724352777004242,0.01931224949657917,0.03154062107205391,0.018519103527069092,0.01798156276345253,0.011174083687365055,0.016663502901792526,0.023801276460289955,0.015524632297456264,0.014877961948513985,0.021849218755960464,0.02624151110649109,0.021109312772750854,0.011460984125733376,0.025474220514297485,0.018109092488884926,0.0165523923933506,0.02001112513244152,0.010799197480082512,0.016515398398041725,0.016095399856567383,0.005635188892483711,0.0389128103852272,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769,0.2351614236831665,0.2908780574798584,0.0659683421254158,0.02991686761379242,0.015725083649158478,0.02204420603811741,0.023626139387488365,0.01837405003607273,0.014454910531640053,0.019531771540641785,0.0065232194028794765,0.015419536270201206,0.022994911298155785,0.017283180728554726,0.009697576984763145,0.019564248621463776,0.027630837634205818,0.020964520052075386,0.007498366758227348,0.01428605243563652,0.012408094480633736,0.01888698898255825,0.018303051590919495,0.00619433494284749,0.012253798544406891,0.02173161506652832,0.0009516720310784876,0.036602701991796494
3.85e-05,288750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288799,0.22522953152656555,0.25663110613822937,0.049923039972782135,0.022281909361481667,0.014241901226341724,0.017535105347633362,0.04736281931400299,0.03047625906765461,0.02382669411599636,0.03120320476591587,0.012625080533325672,0.023495564237236977,0.03964727744460106,0.01833423599600792,0.011831803247332573,0.02284567803144455,0.04450121894478798,0.02214428223669529,0.008755897171795368,0.019968904554843903,0.016557656228542328,0.021585583686828613,0.02253875695168972,0.010217113420367241,0.02232278510928154,0.02509995736181736,0.004601776134222746,0.0394735261797905,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288999,0.2557637393474579,0.3133409023284912,0.05772070959210396,0.027093173936009407,0.018121296539902687,0.022225717082619667,0.03388907015323639,0.02603035606443882,0.02415383979678154,0.030419090762734413,0.012427115812897682,0.03152871131896973,0.04642413929104805,0.016281304880976677,0.0268670953810215,0.02977736108005047,0.03254738822579384,0.028545452281832695,0.015089213848114014,0.024116896092891693,0.02395743876695633,0.018451722338795662,0.01979289948940277,0.018338989466428757,0.018381066620349884,0.03903593122959137,0.004010179080069065,0.04497521370649338,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,289124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770,0.24079430103302002,0.29206275939941406,0.07067625969648361,0.03321326896548271,0.0177303534001112,0.02345345728099346,0.02454913780093193,0.018657928332686424,0.014505012892186642,0.019790591672062874,0.007641366217285395,0.014583542943000793,0.023568004369735718,0.01754339598119259,0.009768334217369556,0.018245754763484,0.028615375980734825,0.020425571128726006,0.0076384227722883224,0.014079790562391281,0.012687084265053272,0.01886393502354622,0.01756628043949604,0.006283720023930073,0.013863698579370975,0.021887490525841713,0.0012371826451271772,0.03740488737821579
3.855e-05,289125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,289199,0.2791323661804199,0.334909051656723,0.07644753903150558,0.0303166713565588,0.016111472621560097,0.021282732486724854,0.03611478582024574,0.026469623669981956,0.01675693690776825,0.022226348519325256,0.012577852234244347,0.01697649247944355,0.04177047312259674,0.030533254146575928,0.01402228232473135,0.02211524359881878,0.03493114933371544,0.025897856801748276,0.013521031476557255,0.016553545370697975,0.009336639195680618,0.03413857892155647,0.03237878531217575,0.009576140902936459,0.01439713779836893,0.02859174646437168,0.004658290185034275,0.045249778777360916,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,289399,0.21390697360038757,0.2815481424331665,0.05597352236509323,0.03688932955265045,0.02480178140103817,0.024484362453222275,0.02637416124343872,0.02622848190367222,0.01886669546365738,0.03183092921972275,0.00934366974979639,0.01919672079384327,0.027322979643940926,0.014523016288876534,0.014266586862504482,0.026173776015639305,0.022044790908694267,0.022309541702270508,0.014591495506465435,0.02024848945438862,0.024780025705695152,0.024264702573418617,0.018561111763119698,0.008740629069507122,0.013124174438416958,0.025789523497223854,0.004673818591982126,0.03892071917653084,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,289499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771,0.23349222540855408,0.28843697905540466,0.06443870067596436,0.029607856646180153,0.016396721825003624,0.02098819613456726,0.023345468565821648,0.01829764060676098,0.013968336395919323,0.01889922469854355,0.006825732998549938,0.01506108045578003,0.02188335731625557,0.017212482169270515,0.009654753841459751,0.018683213740587234,0.026712965220212936,0.019348295405507088,0.0071023511700332165,0.014075130224227905,0.013366280123591423,0.02064288966357708,0.017267031595110893,0.0064690387807786465,0.013822181150317192,0.0222066268324852,0.0010017391759902239,0.036266908049583435
3.86e-05,289500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,289599,0.2528640329837799,0.28873205184936523,0.06696480512619019,0.02894614078104496,0.01994810439646244,0.02280542254447937,0.030561042949557304,0.030789103358983994,0.0331527441740036,0.027055108919739723,0.01041601411998272,0.023333599790930748,0.024912146851420403,0.0247763954102993,0.024053150787949562,0.03207757696509361,0.03214351460337639,0.028989532962441444,0.015292475931346416,0.017649250105023384,0.012491060420870781,0.015414844267070293,0.026330875232815742,0.014512209221720695,0.017825135961174965,0.02213825285434723,0.004964143969118595,0.04256069287657738,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,289799,0.25395336747169495,0.2975342869758606,0.0823211520910263,0.043778348714113235,0.02225549705326557,0.030261483043432236,0.029664913192391396,0.01937972754240036,0.033856671303510666,0.021538730710744858,0.014799107797443867,0.020572712644934654,0.029101325199007988,0.013195064850151539,0.009012356400489807,0.015262560918927193,0.03429150953888893,0.028019994497299194,0.008491157554090023,0.022616669535636902,0.022641219198703766,0.024837974458932877,0.025528622791171074,0.015284710563719273,0.012819943018257618,0.023892180994153023,0.005232339724898338,0.042968280613422394,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,289874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772,0.23154589533805847,0.2895145118236542,0.06340360641479492,0.029486726969480515,0.015231693163514137,0.020235994830727577,0.024783853441476822,0.01761971041560173,0.013987679034471512,0.01844039373099804,0.0063654049299657345,0.012962019070982933,0.02316018007695675,0.01566215604543686,0.009086467325687408,0.01786690205335617,0.027329904958605766,0.019910017028450966,0.007002702448517084,0.014718961901962757,0.012661485932767391,0.019391700625419617,0.017403149977326393,0.0063309865072369576,0.012455488555133343,0.021098926663398743,0.0007452432182617486,0.03586672991514206
3.8650000000000004e-05,289875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,289999,0.21008920669555664,0.25649458169937134,0.06908655911684036,0.042219627648591995,0.021404776722192764,0.028512869030237198,0.020145846530795097,0.02607853151857853,0.013016927987337112,0.019261879846453667,0.009115008637309074,0.018503079190850258,0.028992149978876114,0.01800580322742462,0.019060149788856506,0.021289851516485214,0.029253294691443443,0.01808885484933853,0.009885081090033054,0.01574832573533058,0.016177767887711525,0.026014667004346848,0.024868862703442574,0.01041575986891985,0.01985401287674904,0.0216032937169075,0.005792788229882717,0.037739984691143036,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290199,0.270287424325943,0.3495904207229614,0.07863513380289078,0.02581692487001419,0.014796227216720581,0.01908518373966217,0.033568125218153,0.03321421891450882,0.026930399239063263,0.014651904813945293,0.00883844681084156,0.012582914903759956,0.03619766607880592,0.015560624189674854,0.012993422336876392,0.022176235914230347,0.04062174633145332,0.020386792719364166,0.012300388887524605,0.02799031510949135,0.02284945175051689,0.02843667007982731,0.027319733053445816,0.008942908607423306,0.015449908562004566,0.03341555595397949,0.0057301707565784454,0.04512477293610573,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773,0.23497115075588226,0.2876132130622864,0.06378952413797379,0.02921517938375473,0.01553258765488863,0.020225470885634422,0.0242728553712368,0.01757713593542576,0.015094208531081676,0.020026294514536858,0.0068969824351370335,0.014135098084807396,0.023802492767572403,0.01748950034379959,0.009261134080588818,0.018578162416815758,0.02903488278388977,0.018917705863714218,0.0072035533376038074,0.014374341815710068,0.012568200938403606,0.018917644396424294,0.017354842275381088,0.005818864330649376,0.01217758096754551,0.020357191562652588,0.0008894685888662934,0.03615168109536171
3.8700000000000006e-05,290250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290399,0.25028491020202637,0.30181655287742615,0.06691791117191315,0.059195272624492645,0.03599558398127556,0.03740619868040085,0.03155983239412308,0.02034776471555233,0.014749022200703621,0.023987052962183952,0.012111048214137554,0.023973682895302773,0.02899632230401039,0.014298008754849434,0.014209947548806667,0.028145065531134605,0.0334211140871048,0.028527528047561646,0.007855037227272987,0.01692197658121586,0.01393712405115366,0.026800427585840225,0.020063204690814018,0.020698916167020798,0.012938386760652065,0.026123715564608574,0.00541857210919261,0.043581485748291016,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290599,0.17349359393119812,0.23748479783535004,0.046667031943798065,0.016979793086647987,0.011199986562132835,0.014137840829789639,0.028604060411453247,0.026908118277788162,0.019261609762907028,0.014720835722982883,0.0072419545613229275,0.017773259431123734,0.02050895243883133,0.014722436666488647,0.007063149008899927,0.01650293730199337,0.023563094437122345,0.03261183202266693,0.015838975086808205,0.01141547691076994,0.010869321413338184,0.0189020074903965,0.022474834695458412,0.008024562150239944,0.013765004463493824,0.018510574474930763,0.004935206845402718,0.03163634240627289,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774,0.23044288158416748,0.2832005023956299,0.06689305603504181,0.03146267309784889,0.01591046154499054,0.021640894934535027,0.024291349574923515,0.01733395643532276,0.013156656175851822,0.019272655248641968,0.007124701514840126,0.01524704322218895,0.022837214171886444,0.01689339056611061,0.00986225251108408,0.018899429589509964,0.028663508594036102,0.019728468731045723,0.00807651225477457,0.014303574338555336,0.012398781254887581,0.02041049487888813,0.018718522042036057,0.006647555157542229,0.01303438376635313,0.02307111769914627,0.0008113933145068586,0.036308653652668
3.875e-05,290625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290799,0.20525172352790833,0.2281411737203598,0.050335630774497986,0.02858196385204792,0.012961815111339092,0.02084742672741413,0.02957513928413391,0.024095190688967705,0.013804015703499317,0.021899262443184853,0.007909071631729603,0.00984026025980711,0.023270078003406525,0.020355423912405968,0.008272930048406124,0.018568584695458412,0.02206210047006607,0.016698941588401794,0.009717393666505814,0.015816155821084976,0.011570572853088379,0.01956086792051792,0.02046976052224636,0.00821221899241209,0.012152634561061859,0.02251618541777134,0.004936787765473127,0.03286752849817276,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290999,0.22994765639305115,0.306925505399704,0.05142571032047272,0.02362058311700821,0.013921936973929405,0.018533257767558098,0.010790572501718998,0.029478490352630615,0.029342789202928543,0.024271991103887558,0.008949250914156437,0.011059182696044445,0.020375311374664307,0.01457631029188633,0.009129256010055542,0.012415696866810322,0.01984298974275589,0.024290122091770172,0.005861872807145119,0.019637055695056915,0.009837129153311253,0.029169805347919464,0.017643066123127937,0.008577722124755383,0.01564158871769905,0.01857149414718151,0.005676269996911287,0.03664861619472504,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,0.22796282172203064,0.28506556153297424,0.05921594426035881,0.027079079300165176,0.013223613612353802,0.01911449432373047,0.0265079066157341,0.019209137186408043,0.015169878490269184,0.02053048461675644,0.007245475891977549,0.013960345648229122,0.022135382518172264,0.015977296978235245,0.009521033614873886,0.020524997264146805,0.029311392456293106,0.020330185070633888,0.0077479868195950985,0.015273929573595524,0.013886209577322006,0.021757381036877632,0.01755400374531746,0.006516231223940849,0.01333891786634922,0.02186625264585018,0.0007647513994015753,0.03595520928502083
3.88e-05,291000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,291199,0.24606694281101227,0.29723837971687317,0.0631251186132431,0.04204006865620613,0.019737334921956062,0.021233540028333664,0.026233546435832977,0.013841223903000355,0.020411282777786255,0.018581539392471313,0.010642063803970814,0.018897218629717827,0.02084442600607872,0.02229985035955906,0.009101703763008118,0.021419594064354897,0.02447519823908806,0.022773178294301033,0.013547425158321857,0.01696404069662094,0.01139331515878439,0.019215835258364677,0.01697966642677784,0.015878988429903984,0.010765018872916698,0.02098722942173481,0.005134405568242073,0.03888252377510071,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,291374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776,0.2323686182498932,0.286161333322525,0.06733597815036774,0.030233308672904968,0.01612277142703533,0.023210221901535988,0.023043038323521614,0.018745601177215576,0.014181842096149921,0.017625439912080765,0.007770969532430172,0.014469864778220654,0.022802764549851418,0.015783099457621574,0.00880611501634121,0.017703449353575706,0.02625603973865509,0.01874663680791855,0.006949635688215494,0.014503417536616325,0.011546664871275425,0.017833814024925232,0.017285391688346863,0.006586624775081873,0.012318280525505543,0.01991661638021469,0.001459424733184278,0.03591729700565338
3.885e-05,291375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,291399,0.2766663134098053,0.3265356421470642,0.08167549222707748,0.036716654896736145,0.023364150896668434,0.03438738361001015,0.02212451957166195,0.03266226127743721,0.017986591905355453,0.029921242967247963,0.010077356360852718,0.022585468366742134,0.019430693238973618,0.016555121168494225,0.008197109214961529,0.021652765572071075,0.02715376764535904,0.029284020885825157,0.014049051329493523,0.012846991419792175,0.015339510515332222,0.026648646220564842,0.0219978466629982,0.008878620341420174,0.014191729947924614,0.02826312929391861,0.006215136032551527,0.04390396922826767,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,291599,0.2387033849954605,0.32664954662323,0.04800616577267647,0.02902553230524063,0.01628708466887474,0.022121110931038857,0.02576104737818241,0.020715871825814247,0.02198294922709465,0.03867940977215767,0.017871733754873276,0.028547141700983047,0.0318913608789444,0.03111153282225132,0.017135711386799812,0.0255964994430542,0.041035473346710205,0.034676723182201385,0.0071872505359351635,0.018218141049146652,0.024595029652118683,0.01996922865509987,0.038521744310855865,0.008603078313171864,0.016772406175732613,0.03774883225560188,0.004874399397522211,0.04415883123874664,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,291749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,0.23583397269248962,0.2935293912887573,0.06617967039346695,0.030008656904101372,0.016097038984298706,0.021277785301208496,0.02478048764169216,0.018512988463044167,0.015007831156253815,0.019488034769892693,0.006633624900132418,0.014081711880862713,0.02209804393351078,0.01761149801313877,0.008840716443955898,0.018646664917469025,0.02943483740091324,0.01952829770743847,0.00792339351028204,0.015051540918648243,0.013298915699124336,0.01978987827897072,0.018390871584415436,0.006390465889126062,0.014894121326506138,0.02146020531654358,0.000862915301695466,0.03687605634331703
3.8900000000000004e-05,291750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,291799,0.26242637634277344,0.338857501745224,0.1084466278553009,0.060964200645685196,0.03300315886735916,0.03846009075641632,0.025887975469231606,0.011353330686688423,0.015211198478937149,0.018847646191716194,0.007334686815738678,0.022556105628609657,0.017242420464754105,0.023301387205719948,0.009708871133625507,0.02315545082092285,0.02888553962111473,0.027225103229284286,0.011069923639297485,0.02261202782392502,0.018854742869734764,0.014398161321878433,0.025603916496038437,0.0132866520434618,0.014775495044887066,0.015390995889902115,0.007291924674063921,0.045042648911476135,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,291999,0.27810075879096985,0.31494125723838806,0.07779540121555328,0.04481898620724678,0.018100963905453682,0.03001847304403782,0.019887257367372513,0.021687516942620277,0.015892215073108673,0.019032323732972145,0.010397464968264103,0.012462244369089603,0.03150634840130806,0.02933981455862522,0.01298602856695652,0.01637711562216282,0.030942639335989952,0.0270227063447237,0.013725940138101578,0.013410389423370361,0.010816208086907864,0.02486986666917801,0.02386912703514099,0.010892177000641823,0.010736055672168732,0.0276311207562685,0.006494795437902212,0.042731672525405884,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,292124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778,0.2356514185667038,0.2904357314109802,0.0673079863190651,0.034053463488817215,0.016623856499791145,0.022124966606497765,0.02369569055736065,0.017430640757083893,0.01331591047346592,0.017910795286297798,0.007637639530003071,0.0137844393029809,0.02289583347737789,0.01631809212267399,0.009215759113430977,0.01821698434650898,0.025973275303840637,0.019394468516111374,0.007278065662831068,0.01441438402980566,0.01342099905014038,0.018173519521951675,0.016698895022273064,0.007073641754686832,0.010573748499155045,0.021941669285297394,0.0010331019293516874,0.03639240562915802
3.8950000000000005e-05,292125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,292199,0.19560746848583221,0.27215155959129333,0.0741293802857399,0.026001712307333946,0.017133792862296104,0.03033442050218582,0.027070721611380577,0.019254889339208603,0.015509211458265781,0.025079283863306046,0.005666227079927921,0.012063299305737019,0.020187269896268845,0.019596245139837265,0.023619094863533974,0.023126939311623573,0.02302050031721592,0.020652899518609047,0.008519869297742844,0.013927380554378033,0.012126262299716473,0.016100937500596046,0.019646037369966507,0.015351484529674053,0.011469215154647827,0.019371459260582924,0.005490653216838837,0.03600770980119705,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,292399,0.2527080476284027,0.29566192626953125,0.1030915305018425,0.040980346500873566,0.021114356815814972,0.029307948425412178,0.025345392525196075,0.03460358455777168,0.01607842557132244,0.029282113537192345,0.013456513173878193,0.013769884593784809,0.028184162452816963,0.02213834412395954,0.01867319457232952,0.03314564749598503,0.023090459406375885,0.026230737566947937,0.0147926677018404,0.020800137892365456,0.015302030369639397,0.026425734162330627,0.018443165346980095,0.007487894967198372,0.015873417258262634,0.023148978129029274,0.005048522260040045,0.043488338589668274,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,292499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,0.22765247523784637,0.28701144456863403,0.06304599344730377,0.0309930257499218,0.015584525652229786,0.02227260172367096,0.023615064099431038,0.018479859456419945,0.015529217198491096,0.01863187551498413,0.007663513533771038,0.01426297053694725,0.02266232669353485,0.01606266386806965,0.009472510777413845,0.019522057846188545,0.027578162029385567,0.019109338521957397,0.00711138267070055,0.014024967327713966,0.013752817176282406,0.02049633488059044,0.016615793108940125,0.006257233675569296,0.013162997551262379,0.020783521234989166,0.0009875447722151875,0.0360126756131649
3.9000000000000006e-05,292500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
